shipment_id,time_step,day_of_week,hour_of_day,demand_level,volume,weight,origin,destination,distance,transport_mode,route,delivery_deadline,weather_condition,weather_severity,traffic_congestion,port_status,road_incident,driver_fatigue,port_congestion,transit_time,fuel_price,co2_emissions,fuel_cost,emission_penalty,shipment_urgency,customer_satisfaction
2675,163,Sunday,19,1.0587867093680474,46.5150479941695,1041.043958832273,Frankfurt,Rotterdam,421,rail,Frankfurt-Amsterdam(rail) -> Amsterdam-Rotterdam(road),206.634202567886,clear,0.0,1.217035482088327,open,none,0.0,0.0,6.4046492244898205,0.2944998739344578,14.77956657975388,123.98444692640673,2.2169349869630817,0.5772763290535233,0.3379225368535193
2676,64,Wednesday,16,1.0045090877297718,53.934478589768425,967.3359180002572,Amsterdam,Cologne,213,rail,Amsterdam-Cologne(rail),245.13370468109648,rain,0.23280221370305731,1.4008456047888656,open,none,0.0,0.0,4.598045810528766,0.304419992395615,6.924432602131653,64.841458380266,1.038664890319748,0.3481104921981726,0.2021874497034646
2677,80,Thursday,8,1.114614019349161,10.0,1129.3353760923808,Rome,Frankfurt,958,air,Rome-Frankfurt(air),250.16722235366922,clear,0.0,1.5309749906731827,open,none,0.0,0.0,2.0,1.0434855406051924,530.586162654582,999.6591478997743,87.3167620327076,0.5163879627438847,0.4878151960058625
2678,66,Wednesday,18,0.8769603071029776,10.0,936.3722651469732,Budapest,Prague,1965,air,Budapest-Lyon(air) -> Lyon-Prague(air),346.8096994209527,clear,0.0,2.3877573622847104,open,none,0.0,0.0,3.275,1.1089649938633288,905.7369276206286,2179.116212941441,143.19513407313715,0.18198383429841217,0.31257180607366347
2679,165,Sunday,21,0.849517454961944,10.0,1128.2827868620216,Copenhagen,London,2472,air,Copenhagen-Marseille(air) -> Marseille-London(air),261.9323061840209,clear,0.0,1.1886573829990073,open,none,0.0,0.0,4.12,1.0241805144083844,1437.7097913736743,2531.7742316175263,260.99463351043573,0.6384461563599653,0.1043330454049192
2680,118,Friday,22,1.1655360949218792,71.24601017685436,1066.0791759253982,Milan,Madrid,4764,rail,Milan-Madrid(rail) -> Madrid-Hamburg(air) -> Hamburg-Madrid(rail),411.7070763839382,rain,0.2924327917804389,1.4346114490660105,open,none,0.0,0.0,110.41397031808742,0.25987837523890667,173.00870836716445,1238.0605796381515,25.951306255074666,0.16048820602676964,0.15950606760840913
2681,155,Sunday,11,0.9898252093445581,10.0,778.0585844631469,Munich,Valencia,1358,air,Munich-Valencia(air),312.57715438306,rain,0.5806242025511881,1.2676768807472638,open,none,0.0,0.0,2.263333333333333,0.909601959436115,534.7693012460481,1235.239460914244,92.37009094727912,0.5373714093615667,0.3395925621459179
2682,30,Tuesday,6,0.9378363286457057,45.58086075509473,1212.816923752605,London,Barcelona,1138,rail,London-Barcelona(rail),311.7911172411028,rain,0.683766472487532,1.473398352904269,open,none,0.0,0.0,35.290215679468524,0.3598379330880248,48.292484523683505,409.49556785417224,7.243872678552526,0.33034813793149526,0.2042799288374556
2683,31,Tuesday,7,0.9803714777415887,10.0,1096.682929833885,Lyon,Frankfurt,562,air,Lyon-Frankfurt(air),128.60696278456493,clear,0.0,2.279502290887959,open,none,0.0,0.0,2.0,1.232479190618246,312.6549874103543,692.6533051274542,57.6827233349399,0.7873217286923918,0.2869893341120246
2684,0,Monday,0,1.198960411793459,68.20608866038009,1488.456181444996,Copenhagen,Frankfurt,672,road,Copenhagen-Frankfurt(road),236.9149174378142,rain,0.6801555905672277,1.4470306440916938,open,none,1.0,0.0,54.459700431197724,0.5071446931514624,122.4766067271451,340.80123379778274,19.140647369676522,0.40514180427030966,0.18657534472638077
2685,43,Tuesday,19,0.9599252662248866,10.0,628.1842790487912,Prague,Madrid,2709,air,Prague-Copenhagen(air) -> Copenhagen-Madrid(air),297.4623005358504,clear,0.0,2.154020247429697,open,none,0.0,0.0,4.515,1.2426266214557375,859.3390280940201,3366.275517523593,166.04660697836633,0.2258961657735827,0.13428218835615438
2686,2,Monday,2,1.0164631283757573,51.53852916319653,936.7102022534965,Copenhagen,Milan,2486,sea,Copenhagen-Barcelona(sea) -> Barcelona-Milan(rail),242.87136769628694,rain,0.10268448899808924,1.0238543242014835,open,none,0.0,0.023121009805258788,95.71859319161844,0.19117335392147408,25.458332190933294,475.25695784878457,3.818749828639994,0.5485477205061884,0.38073424065263445
2687,163,Sunday,19,0.8649494642657279,10.0,987.1778749328817,Lyon,Amsterdam,734,air,Lyon-Amsterdam(air),250.63242336439797,clear,0.0,1.397025539442543,open,none,0.0,0.0,2.0,0.9390074212189136,352.029711353112,689.2314471746826,55.672965009442834,0.5039459610593368,0.2563663833205475
2688,117,Friday,21,1.0495652394166446,71.33658155205458,1230.3377517257788,Marseille,Frankfurt,1161,rail,Marseille-Brussels(rail) -> Brussels-Frankfurt(road),341.4967371988345,clear,0.0,1.1918898289124684,open,none,0.0,0.0,17.2973011420922,0.2594065585336531,48.08811227369855,301.17101445757123,7.213216841054782,0.42583877133527576,0.15570402454440338
2689,42,Tuesday,18,1.1882061454289898,10.0,1748.2469345697543,Warsaw,Copenhagen,3001,air,Warsaw-Marseille(air) -> Marseille-Copenhagen(air),390.85137251167015,fog,0.7187297564320021,3.0,open,none,0.0,0.0,5.001666666666667,1.1855812096451168,2610.5246854143425,3557.9292101449955,441.3910010337313,0.3685810458138831,0.5502733094697712
2690,86,Thursday,14,0.8380968073014075,10.0,933.0044671489551,Lyon,Valencia,819,air,Lyon-Valencia(air),190.3730510704426,clear,0.0,1.0954868851339623,open,none,0.0,0.0,2.0,1.1049833888931633,376.7825519187173,904.9813955035007,62.04412565393681,0.6260449148825957,0.35365222525704887
2691,139,Saturday,19,0.9821619401176958,10.0,1084.9512487746792,Lyon,Genoa,1956,air,Lyon-Budapest(air) -> Budapest-Genoa(road),453.95304693067834,rain,0.08177869340744781,1.0704827165549657,open,none,0.0,0.0,3.26,0.771408365684968,1045.2030775576497,1508.8747632797974,173.8836074140853,0.12507825511553614,0.1186650216405407
2692,85,Thursday,13,1.0319066181986742,46.49903501397135,1418.5269369541181,Madrid,Berlin,1871,road,Madrid-Berlin(road),191.80332463438958,clear,0.0,1.415795182306184,open,none,1.0,0.0,88.29842620316235,0.5064230579073188,315.7669326050665,947.5175413445935,54.45902464339969,0.471994458942684,0.020356992255829112
2693,133,Saturday,13,0.8233086956147819,10.0,733.7572139981064,Rome,Lyon,750,air,Rome-Lyon(air),175.12342178269296,clear,0.0,1.003648103787881,open,none,0.0,0.0,2.0,0.8348105140546318,269.69338296164096,626.1078855409738,41.69697843605547,0.7297942970288451,0.2908904950860465
2694,109,Friday,13,0.8654689995403565,37.2821743145987,1034.8503725396858,Copenhagen,Munich,1600,road,Copenhagen-Frankfurt(road) -> Frankfurt-Berlin(rail) -> Berlin-Munich(road),310.18498049440063,clear,0.0,1.0719820422464754,open,none,1.0,0.0,57.172375586478694,0.4115870785848624,194.18733777786252,658.5393257357798,34.01116860196961,0.46469169917599895,0.3237316220649077
2695,3,Monday,3,0.9671595213629751,51.04590987456033,608.8435480505673,Paris,Budapest,1915,rail,Paris-Rome(rail) -> Rome-Budapest(air),285.17999517981866,clear,0.0,1.2288260045137809,open,none,0.0,0.0,29.41502248304863,0.32610054756017975,37.48095233641153,624.4825485777442,5.622142850461729,0.17970000803363553,0.17046352978979973
2696,105,Friday,9,0.8817184628285852,35.15872459008723,1357.1041732799142,Berlin,Budapest,2391,road,Berlin-London(road) -> London-Cologne(road) -> Cologne-Budapest(rail),258.60547261022026,clear,0.0,2.3736111205751405,open,none,0.8999999999999999,0.0,179.71796599434674,0.4175404670209214,429.7390679269157,998.339256647023,73.04930295679853,0.39399087898296625,0.21637269469168552
2697,13,Monday,13,1.1476798491524496,48.81474701264958,1383.7923620420056,Rotterdam,Vienna,2793,rail,Rotterdam-Vienna(rail) -> Vienna-Antwerp(air) -> Antwerp-Vienna(air),298.95614551238305,clear,0.0,1.055792859130245,open,none,0.0,0.0,36.860368194384684,0.3354196480761991,126.7907351690271,936.8270770768241,19.018610275354064,0.32340642414602827,0.594968379418383
2698,59,Wednesday,11,0.8625679417449492,55.966514499305404,676.7302532454877,Marseille,Brussels,2051,road,Marseille-Brussels(road) -> Brussels-Munich(air) -> Munich-Brussels(air),185.01445402263096,clear,0.0,1.3923697051521136,open,none,1.0,0.0,95.1916755088995,0.5612015017324788,164.8710842191353,1151.0242800533142,24.869522994619935,0.43997590996228175,0.14795927934194567
2699,49,Wednesday,1,1.027075133362776,51.56277077333152,1157.0360031396049,Munich,Marseille,722,rail,Munich-Marseille(rail),214.15593164945585,clear,0.0,1.2973704303675582,open,none,0.0,0.0,11.708768134067213,0.34167752265529555,28.27310880186084,246.69117135712338,4.240966320279126,0.37474011391757356,0.3659342105572193
2700,51,Wednesday,3,0.9526527700289121,49.357974167760695,925.3899655332332,Budapest,Paris,1247,rail,Budapest-Paris(rail),335.5105429566435,clear,0.0,1.2201670406269,open,none,0.0,0.0,19.019353745771806,0.3782490596574739,38.6443550169121,471.67657739286994,5.796653252536815,0.32581576173892746,0.20957940597270763
2701,61,Wednesday,13,1.0008853120360286,10.0,1177.991637787975,Rotterdam,Milan,1026,air,Rotterdam-Lyon(air) -> Lyon-Milan(rail),250.4282221078173,clear,0.0,1.1034960049536742,open,none,0.0,0.0,2.0,1.0844369145846329,618.4561389691206,1112.6322743638334,111.52044926994513,0.48428629648697114,0.17339692088409023
2702,32,Tuesday,8,0.8905862310165911,41.7565277356395,961.2347558146558,Cologne,London,3175,rail,Cologne-London(rail) -> London-Valencia(road) -> Valencia-London(rail),243.3663466093387,clear,0.0,1.8013178936309324,open,none,0.0,0.0,71.48980390347764,0.3790045522925386,109.72926523408735,1203.33945352881,16.459389785113103,0.2977227556511022,0.24104470447681636
2703,124,Saturday,4,1.0175395263265619,52.224778572756804,1000.6172935844709,Prague,Copenhagen,3114,road,Prague-Barcelona(road) -> Barcelona-Copenhagen(sea),355.42269978793735,clear,0.0,1.2307579020917263,open,none,0.6,0.0,102.20213618969696,0.4005453967932524,361.68563424420233,1247.298365614188,60.35534486089225,0.41429550035343776,0.13569192993180776
2704,56,Wednesday,8,1.1806850232186623,47.80532781884991,1423.8422032157482,Berlin,Budapest,688,road,Berlin-Budapest(road),147.5388645914195,clear,0.0,1.6222559642531307,open,none,1.0,0.0,37.20373678020513,0.6305891192935339,116.77351512083663,433.84531407395133,20.518761759580396,0.6474352256809675,0.34267755260550714
2705,7,Monday,7,1.0279730942044183,61.22120239383832,681.5537867043836,London,Madrid,1263,rail,London-Madrid(rail),183.62763454617166,storm,0.01840964292178271,2.5022747599642647,open,none,0.0,0.0,40.23192950833102,0.3273220970702692,31.407439951845884,413.40780859975,4.711115992776882,0.35562060908971393,0.13440094862881197
2706,136,Saturday,16,1.0434949896160344,69.47531515613737,1077.3345310021562,Rotterdam,Frankfurt,357,rail,Rotterdam-Frankfurt(rail),382.76458128241893,fog,0.6014166910433577,2.0408921215461198,open,none,0.0,0.0,14.584872234730447,0.2566532506503139,14.057819490033758,91.62521048216206,2.1086729235050634,0.5387256978626351,0.11048654462858626
2707,56,Wednesday,8,1.1849753490884223,59.7370400580231,929.2128399364468,Brussels,Copenhagen,766,rail,Brussels-Copenhagen(rail),125.28998903717219,clear,0.0,2.33470962310977,open,none,0.0,0.0,22.35484464127605,0.3543960019354229,26.84870922362941,271.46733748253394,4.027306383544412,0.6845166849380464,0.11742893180344945
2708,137,Saturday,17,0.8160746904708445,10.0,721.6555859289322,Warsaw,Antwerp,2510,air,Warsaw-Milan(air) -> Milan-Prague(rail) -> Prague-Antwerp(air),467.56757574579973,clear,0.0,1.1166483888265686,open,none,0.0,0.0,4.183333333333334,0.8141308269258167,870.0846626744678,2043.4683755838,163.23763899127795,0.09905404042366714,0.4174405706633084
2709,59,Wednesday,11,0.9441118144194396,36.78798394528483,1099.250079555558,Prague,Valencia,1656,road,Prague-Valencia(road),133.12080568362512,rain,0.8462179885145972,1.4989262534399175,open,none,1.0,0.0,152.75742261317762,0.586116296759186,221.47431569334066,970.6085874332119,36.03483120220213,0.5264653238606248,0.0
2710,83,Thursday,11,1.004323499640318,10.0,1109.1113519335158,Cologne,Marseille,3797,air,Cologne-Marseille(air) -> Marseille-Copenhagen(sea) -> Copenhagen-Marseille(sea),322.6762210545524,clear,0.0,1.2022308822339571,open,none,0.0,0.0,6.328333333333333,1.0060949042872662,2156.6909336718522,3820.1423515787496,407.99221399129743,0.250539631575746,0.19964702983933055
2711,25,Tuesday,1,0.9999548840896328,10.0,1134.2975591843028,Vienna,Cologne,3244,air,Vienna-Madrid(air) -> Madrid-Cologne(air),280.1134380370806,fog,0.21058660707891552,1.6249496734159539,open,none,0.0,0.0,5.406666666666666,1.1653317443356381,1876.7399606265126,3780.33617862481,289.1240686956656,0.3748109366048657,0.27606733194711175
2712,158,Sunday,14,1.0999181302716727,51.852476164279395,1037.5377600680497,Hamburg,Genoa,2911,sea,Hamburg-Genoa(sea) -> Genoa-Valencia(sea) -> Valencia-Genoa(sea),392.55152361231274,clear,0.0,1.4877700949977974,open,none,0.0,0.018942144356541107,147.09784185963616,0.2031191737396564,34.551378082229554,591.2799147561398,5.182706712334433,0.2590807939794788,0.14008747831448598
2713,20,Monday,20,1.0712047019286592,63.653429211028055,1182.0484896851426,London,Marseille,2210,rail,London-Marseille(rail) -> Marseille-Rome(rail) -> Rome-Marseille(air),283.4974398777821,rain,0.924027400583107,1.2631686563720166,open,none,0.0,0.0,67.13900181478363,0.3453650430763955,89.62516158952224,763.256745198834,13.443774238428334,0.36083760020369654,0.2510796998630585
2714,19,Monday,19,1.1330699721475044,10.0,746.3589554834962,Copenhagen,Berlin,1570,air,Copenhagen-Munich(air) -> Munich-Frankfurt(rail) -> Frankfurt-Berlin(rail),289.7586651304547,fog,0.2741415748987026,2.338012920474999,open,none,0.0,0.0,2.6166666666666667,1.116325087397272,584.4164221856319,1752.630387213717,93.00295307943509,0.34873555811590884,0.33011036620150874
2715,158,Sunday,14,1.0960183686528087,45.5844820278873,1169.9579276366924,Amsterdam,Warsaw,3774,road,Amsterdam-Madrid(road) -> Madrid-Warsaw(air),337.1202674709581,rain,0.35411905566702506,1.0181145648205479,open,none,0.75,0.0,151.75471526330156,0.4628193295368665,523.2316066730626,1746.6801496721341,93.647646404981,0.3514662208817365,0.18307802543141083
2716,95,Thursday,23,0.8384187354690409,38.305602205443634,745.462450543357,Valencia,Copenhagen,2296,sea,Valencia-London(sea) -> London-Copenhagen(sea),374.1117336215792,clear,0.0,1.034656548099462,open,none,0.0,0.007661120441088727,79.7923657770664,0.19531612191911535,18.95719468353134,448.44581592628884,2.843579202529701,0.48481377729736796,0.14011801127614842
2717,159,Sunday,15,1.1017414556562866,63.4374072362305,1355.500746745702,Paris,Cologne,403,rail,Paris-Cologne(rail),333.7991975685,clear,0.0,1.2297589565139844,open,none,0.0,0.0,6.194910743439196,0.2717804175221872,18.245382941884024,109.52750826144143,2.7368074412826036,0.5086680040525,0.3779146323589671
2718,14,Monday,14,1.1951559729376393,10.0,1143.9929053961848,Warsaw,Cologne,1044,air,Warsaw-Frankfurt(air) -> Frankfurt-Cologne(road),291.1418130459748,clear,0.0,1.0694098340695999,open,none,0.0,0.0,2.0,1.109955396038154,594.773976570202,1158.7934334638328,104.47126231999032,0.48809697825670867,0.4018158758243014
2719,71,Wednesday,23,1.019058430603725,45.51448456518075,953.313481025294,Rome,Valencia,1119,road,Rome-Valencia(road),334.80304860314527,clear,0.0,1.2568255152158516,open,none,1.0,0.0,46.879591717551264,0.5167739448670219,126.33503568230141,578.2700443061975,22.763092773978926,0.5103282523280912,0.20919601332466295
2720,57,Wednesday,9,0.9612490953585273,33.97856485784945,1403.7466555115761,Valencia,Milan,1493,road,Valencia-Madrid(road) -> Madrid-Milan(rail),132.13046401411555,clear,0.0,1.5288088964355224,open,none,0.75,0.0,66.57325740269852,0.573296879809996,246.76244564972697,855.932241556324,41.96744590995124,0.524782559976474,0.15203999040872432
2721,53,Wednesday,5,0.8984064171294486,53.680805789937246,827.925190846557,Berlin,Cologne,1554,rail,Berlin-Cologne(rail) -> Cologne-Prague(air) -> Prague-Cologne(air),209.2898006210297,clear,0.0,1.059763944292205,open,none,0.0,0.0,20.585914617876085,0.3645388389272648,42.673077818434194,566.4933556929695,6.400961672765129,0.5395169989649504,0.30164182148770113
2722,71,Wednesday,23,1.0379240205741307,63.06314110931013,952.8984113284197,Prague,Munich,1571,rail,Prague-Paris(rail) -> Paris-Munich(air),244.71889697461836,clear,0.0,1.4237382220508998,open,none,0.0,0.0,27.958659335524544,0.31668667342462414,51.522494875078614,497.51476395008456,7.728374231261792,0.6604685050423027,0.161881523606456
2723,132,Saturday,12,0.9724564862928968,10.0,907.2150716159656,London,Rotterdam,1938,air,London-Genoa(air) -> Genoa-Rotterdam(sea),221.13134132238045,rain,0.03294571657642198,1.2679944197067272,open,none,0.0,0.0,3.23,0.824652793074105,892.5148395945567,1598.1771129776155,153.49586099680235,0.8014477644626992,0.4751874035766429
2724,61,Wednesday,13,1.1198520156724125,10.0,1105.517177103069,Munich,Warsaw,812,air,Munich-Warsaw(air),331.342055763612,clear,0.0,1.2707373185477433,open,none,0.0,0.0,2.0,1.1463742337081448,446.46639364568483,930.8558777710136,73.14294761899788,0.19942990706064664,0.18753890974471277
2725,152,Sunday,8,0.9806929429795662,10.0,740.5336068029441,Barcelona,Frankfurt,1093,air,Barcelona-Lyon(air) -> Lyon-Frankfurt(rail),263.56206342077576,rain,0.312931663083562,1.2251565503630826,open,none,0.0,0.0,2.0,0.9205613381332736,404.99826845606606,1006.173542579668,63.87501441812839,0.6140632276320404,0.36939987153580495
2726,141,Saturday,21,0.8654613010452699,51.366687784216836,1168.0447733759481,Barcelona,Prague,1943,rail,Barcelona-Budapest(rail) -> Budapest-Prague(rail),339.0351263066417,clear,0.0,1.373726887479621,open,none,0.0,0.0,33.3643917796613,0.264212399073355,76.84303517738537,513.3646913995287,11.526455276607805,0.6199414561555971,0.29747198310699
2727,156,Sunday,12,0.9819966411125635,58.661113111587326,1380.1672803443935,London,Budapest,1478,road,London-Rotterdam(road) -> Rotterdam-Budapest(rail),442.20214508878956,fog,0.9350044710287242,2.6520441948029414,open,none,1.0,0.0,240.0,0.4367875089864343,271.6259288308704,645.5719382819499,51.851106099802514,0.3229964248520174,0.25852018344218264
2728,64,Wednesday,16,1.0798164873244953,54.323084756779906,1297.2379939987914,Genoa,Budapest,2056,sea,Genoa-Rotterdam(sea) -> Rotterdam-Budapest(road),191.120759241136,clear,0.0,1.1029559999861906,open,none,0.0,0.01086461695135598,76.41049945897113,0.2331918995546171,29.9288102608856,479.4425454842928,4.48932153913284,0.5881320679314399,0.28177925828415257
2729,125,Saturday,5,0.9066681454458291,10.0,769.3381370425823,Budapest,Genoa,1926,air,Budapest-Brussels(air) -> Brussels-Genoa(air),357.2705665359226,clear,0.0,1.1363561405600762,open,none,0.0,0.0,3.21,0.7755708215853812,750.7776375798787,1493.7494023734441,117.9029554436839,0.2628823891067956,0.4500529459083673
2730,160,Sunday,16,0.8786020077524108,52.07262364063196,553.5671752645536,Cologne,Warsaw,2784,road,Cologne-Lyon(road) -> Lyon-London(air) -> London-Warsaw(air),345.1701828151957,clear,0.0,1.4780654232322887,open,none,1.0,0.0,137.1644712759564,0.4586700497019302,187.37544770591808,1276.9374183701736,29.1270203114347,0.6413830286413406,0.10329296125410736
2731,22,Monday,22,0.9453963548580782,62.48364613992295,1121.394513488177,Lyon,Frankfurt,2360,road,Lyon-Madrid(road) -> Madrid-Frankfurt(air),246.00122372681392,rain,0.7190127900835915,1.219603879152275,open,none,1.0,0.0,164.92582047840148,0.5699467257002193,310.60243376014284,1345.0742726525175,50.353629501290236,0.5766646271219769,0.14774187647305123
2732,69,Wednesday,21,1.1676947813930239,57.715372524476805,1111.5345775184085,Munich,Antwerp,1045,rail,Munich-Rotterdam(rail) -> Rotterdam-Cologne(rail) -> Cologne-Antwerp(road),350.5900665305494,rain,0.0996180552343815,1.3426670715365348,open,none,0.0,0.0,19.285748712020094,0.3468909962648986,40.23986405970389,362.50109109681904,6.035979608955583,0.18068322244908433,0.6355514483062057
2733,5,Monday,5,1.0580597119089732,52.68370056826353,1049.4430940509953,Milan,Rome,477,road,Milan-Rome(road),246.99546817798048,clear,0.0,1.1321724914753535,open,none,0.6,0.0,14.401234091566497,0.524028356124731,58.7449201821608,249.9615258714967,10.34679756589996,0.5466742197033658,0.27752031359940044
2734,21,Monday,21,0.8182014568171906,10.0,1081.2908266469592,Rotterdam,Frankfurt,2814,air,Rotterdam-Valencia(air) -> Valencia-Frankfurt(road),180.83031404400003,clear,0.0,1.396814620011722,open,none,0.0,0.0,4.69,1.095534147132847,1558.4428097883444,3082.8330900318315,278.3772189983828,0.68361614326,0.09190989347069488
2735,0,Monday,0,0.9835377922061069,54.704011505352454,1027.4414784834883,Barcelona,Lyon,615,sea,Barcelona-Marseille(sea) -> Marseille-Lyon(rail),239.48694993838816,clear,0.0,1.1676441370100306,open,none,0.0,0.010940802301070491,24.198591563756757,0.1795465847616685,7.109914986244985,110.42114962842612,1.0664872479367478,0.5508550834360197,0.1451585227306381
2736,156,Sunday,12,0.8069604872999431,10.0,891.680572434433,Barcelona,Madrid,506,air,Barcelona-Madrid(air),292.46027545217544,clear,0.0,1.1536942014160625,open,none,0.0,0.0,2.0,0.9252517633547036,226.80620570939155,468.17739225748005,41.28969635790468,0.7225662075797077,0.11355076348639102
2737,138,Saturday,18,0.8781974176410514,26.80715004233626,1090.3080363884928,Barcelona,London,1340,sea,Barcelona-Marseille(sea) -> Marseille-London(rail),224.7536441996156,rain,0.44317122575005286,1.3483040498466892,open,none,0.0,0.0053614300084672524,87.37988396866827,0.16148865347636185,17.075858687999663,216.39479565832488,2.561378803199949,0.6554105930006406,0.05244235560999779
2738,126,Saturday,6,1.0879941805024673,40.80814608608024,1425.0555967222053,Rotterdam,Warsaw,1472,road,Rotterdam-Munich(road) -> Munich-Warsaw(road),204.66028829350773,clear,0.0,1.210053039026396,open,none,1.0,0.0,59.373269114895166,0.4196446278543879,243.10970858407435,617.716892201659,40.94527371598627,0.6688995195108205,0.3355748057702073
2739,142,Saturday,22,0.8113575513009155,30.065663372448686,847.4478594870503,Amsterdam,Genoa,1734,sea,Amsterdam-Genoa(sea) -> Genoa-Rome(sea) -> Rome-Genoa(sea),309.4445265139487,clear,0.0,1.0014691399735993,open,none,0.0,0.0060131326744897375,58.23298597198038,0.14487960431602498,15.56421287577782,251.2212338839873,2.334631931366673,0.6709257891434188,0.12521824161713213
2740,92,Thursday,20,0.9606101900929653,60.26815722239204,794.7463640249814,Amsterdam,Prague,712,road,Amsterdam-Prague(road),242.3145037088969,clear,0.0,1.2017424875154654,open,none,1.0,0.0,28.521355037033715,0.422262891402321,66.75846354751155,300.65117867845254,12.769275843723952,0.3994758271518385,0.18603216034097447
2741,166,Sunday,22,0.8242741899621546,39.17014174034243,659.1668192354632,Madrid,Warsaw,2335,rail,Madrid-Milan(rail) -> Milan-Warsaw(rail),370.5519433073862,rain,0.4551832067698681,1.432978624128764,open,none,0.0,0.0,60.8631301608085,0.3045207799055395,53.43252821473408,711.0560210794347,8.014879232210111,0.6090800944876897,0.14176105162769798
2742,167,Sunday,23,0.9526944830256955,10.0,1052.4693570899244,Antwerp,Madrid,1520,air,Antwerp-Lyon(air) -> Lyon-Madrid(air),286.73245954916433,clear,0.0,1.0007906277928496,open,none,0.0,0.0,2.533333333333333,1.0123506900056005,783.778124746795,1538.7730488085128,131.72880159965965,0.6004459007513927,0.09941157485058012
2743,1,Monday,1,1.0369303370560516,40.17255519314787,980.8465971924784,Budapest,Warsaw,3432,rail,Budapest-Vienna(rail) -> Vienna-Barcelona(air) -> Barcelona-Warsaw(road),140.44008613815149,clear,0.0,1.0070870743399896,open,none,0.0,0.0,43.20403548918555,0.2958819492577995,113.01449849291907,1015.4668498527678,16.95217477393786,0.7175998564364141,0.1917623063377002
2744,4,Monday,4,1.168213749564987,64.184678520854,900.1984444169426,Rotterdam,Valencia,1434,sea,Rotterdam-Valencia(sea),272.3226654122715,clear,0.0,1.3860217436622109,open,none,0.0,0.027979703648839643,68.10554617817476,0.19954821571442566,15.249553343327506,286.1521413344864,2.2874330014991258,0.3527955576462142,0.15098267068931057
2745,16,Monday,16,1.059269283075425,10.0,962.0438041940038,Rotterdam,Prague,1649,air,Rotterdam-Warsaw(air) -> Warsaw-Prague(road),259.60428833284254,clear,0.0,1.2161266100224863,open,none,0.0,0.0,2.7483333333333335,1.1169667751158325,816.3769236122195,1841.8782121660079,156.8854028034951,0.39399285277859575,0.34895564917537053
2746,131,Saturday,11,1.0859769738019296,47.45632729852938,1052.711607687329,Hamburg,Antwerp,460,sea,Hamburg-Antwerp(sea),169.3899120480175,clear,0.0,1.4653669605406576,delayed,none,0.0,0.009491265459705876,34.02332838925772,0.15711276075104977,5.582510361226387,72.27186994548289,0.837376554183958,0.7360168132533041,0.15051589678826377
2747,0,Monday,0,1.1387769303320145,53.672590717892724,1003.3890182045149,Budapest,Amsterdam,1147,road,Budapest-Amsterdam(road),107.81747153220005,clear,0.0,1.3827027584984355,open,none,1.0,0.0,52.86533546659018,0.5209089980720649,140.37793338169166,597.4826207886584,27.04871390756558,0.620304214113,0.08442656015294454
2748,69,Wednesday,21,1.0125928986629245,55.33077650894652,1438.978099580708,Prague,Berlin,791,rail,Prague-Berlin(rail) -> Berlin-Hamburg(rail) -> Hamburg-Berlin(rail),279.19152629810543,fog,0.31506989994334744,1.371678255677553,open,none,0.0,0.0,17.83559442600801,0.32994900075568623,39.64207557218847,260.9896595977478,5.94631133582827,0.4496807895031576,0.2635440298589383
2749,68,Wednesday,20,0.910896745157094,10.0,985.6582715293646,Milan,Munich,823,air,Milan-Frankfurt(air) -> Frankfurt-Munich(road),286.8672318040576,clear,0.0,1.2402287088587403,open,none,0.0,0.0,2.0,1.1535265498736158,401.8747882549477,949.3523505459858,70.0200572736651,0.5852212803265706,0.5003680412354654
2750,144,Sunday,0,1.0635865496440446,10.0,1136.8538779840228,Amsterdam,Frankfurt,2650,air,Amsterdam-Lyon(air) -> Lyon-Budapest(road) -> Budapest-Frankfurt(road),425.55773343891383,fog,0.7629915966667451,1.8883105231932298,open,none,0.0,0.0,4.416666666666667,0.8728006578220372,1520.7172575394197,2312.9217432283986,246.87571952445427,0.48073711093514365,0.18954319293190813
2751,101,Friday,5,1.0726768529694277,65.79624650030114,1650.1398692367434,Barcelona,Paris,1557,sea,Barcelona-Rotterdam(sea) -> Rotterdam-Paris(road),331.4998005637748,clear,0.0,1.269445664876435,open,none,0.0,0.013159249300060228,66.75121701469274,0.1830731480583598,29.06947903637779,285.0448915268662,4.360421855456668,0.415833665727042,0.21374678490524188
2752,95,Thursday,23,1.133964263201129,10.0,1184.330824661869,Prague,Copenhagen,635,air,Prague-Copenhagen(air),243.13561070809885,clear,0.0,1.1770608814113586,open,none,0.0,0.0,2.0,0.8902121504027118,382.7648740118076,565.284715505722,58.08338366554165,0.703107315486502,0.15694444094340806
2753,148,Sunday,4,1.0486837156142421,10.0,1549.434634808479,Barcelona,Brussels,2269,air,Barcelona-Vienna(air) -> Vienna-Brussels(air),360.04413022448523,clear,0.0,1.2514892426446589,open,none,0.0,0.0,3.7816666666666667,0.9041633711366408,1781.6583179133029,2051.546689109038,317.95466357021286,0.2965931162925246,0.34989916508706376
2754,2,Monday,2,0.8806653566120877,38.23042072742293,1036.3161584373233,Budapest,Berlin,688,road,Budapest-Berlin(road),89.3862533070452,fog,0.5018187683521212,2.222880416080814,open,none,0.8999999999999999,0.0,72.73181341134571,0.5494396869932419,93.33295078896418,378.0145046513504,17.755477386317274,0.654356244488258,0.24410261354902332
